name,type,start_time,duration,miso,mosi
Flipper-W5500,result,3.097523917,0.000003833,0x02,0x02
Flipper-W5500,result,3.097527917,0.000003833,0x03,0x68
Flipper-W5500,result,3.097534583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097539667,0.000000083,,
Flipper-W5500,enable,3.097540833,0.000000083,,
Flipper-W5500,result,3.097542333,0.000003833,0x01,0x00
Flipper-W5500,result,3.097546333,0.000003833,0x02,0x02
Flipper-W5500,result,3.097550333,0.000003833,0x03,0x68
Flipper-W5500,result,3.097557,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097562083,0.000000083,,
Flipper-W5500,enable,3.09756325,0.000000083,,
Flipper-W5500,result,3.09756475,0.000003833,0x01,0x00
Flipper-W5500,result,3.09756875,0.000003833,0x02,0x02
Flipper-W5500,result,3.09757275,0.000003833,0x03,0x68
Flipper-W5500,result,3.097579417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.0975845,0.000000083,,
Flipper-W5500,enable,3.097585667,0.000000083,,
Flipper-W5500,result,3.097587167,0.000003833,0x01,0x00
Flipper-W5500,result,3.097591167,0.000003833,0x02,0x02
Flipper-W5500,result,3.097595167,0.000003833,0x03,0x68
Flipper-W5500,result,3.097601833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097606917,0.000000083,,
Flipper-W5500,enable,3.097608083,0.000000083,,
Flipper-W5500,result,3.097609583,0.000003833,0x01,0x00
Flipper-W5500,result,3.097613583,0.000003833,0x02,0x02
Flipper-W5500,result,3.097617583,0.000003833,0x03,0x68
Flipper-W5500,result,3.09762425,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097629333,0.000000083,,
Flipper-W5500,enable,3.097630417,0.000000083,,
Flipper-W5500,result,3.097631917,0.000003833,0x01,0x00
Flipper-W5500,result,3.097635917,0.000003833,0x02,0x02
Flipper-W5500,result,3.097639917,0.000003833,0x03,0x68
Flipper-W5500,result,3.097646667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09765175,0.000000083,,
Flipper-W5500,enable,3.097652833,0.000000083,,
Flipper-W5500,result,3.097654333,0.000003833,0x01,0x00
Flipper-W5500,result,3.097658333,0.000003833,0x02,0x02
Flipper-W5500,result,3.097662333,0.000003833,0x03,0x68
Flipper-W5500,result,3.097669083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097674167,0.000000083,,
Flipper-W5500,enable,3.09767525,0.000000083,,
Flipper-W5500,result,3.09767675,0.000003833,0x01,0x00
Flipper-W5500,result,3.09768075,0.000003833,0x02,0x02
Flipper-W5500,result,3.09768475,0.000003833,0x03,0x68
Flipper-W5500,result,3.0976915,0.000003833,0x04,0x00
Flipper-W5500,disable,3.0976965,0.000000083,,
Flipper-W5500,enable,3.097697667,0.000000083,,
Flipper-W5500,result,3.097699167,0.000003833,0x01,0x00
Flipper-W5500,result,3.097703167,0.000003833,0x02,0x02
Flipper-W5500,result,3.097707167,0.000003833,0x03,0x68
Flipper-W5500,result,3.097713833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097718917,0.000000083,,
Flipper-W5500,enable,3.097720083,0.000000083,,
Flipper-W5500,result,3.097721583,0.000003833,0x01,0x00
Flipper-W5500,result,3.097725583,0.000003833,0x02,0x02
Flipper-W5500,result,3.097729583,0.000003833,0x03,0x68
Flipper-W5500,result,3.09773625,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097741333,0.000000083,,
Flipper-W5500,enable,3.0977425,0.000000083,,
Flipper-W5500,result,3.097744,0.000003833,0x01,0x00
Flipper-W5500,result,3.097748,0.000003833,0x02,0x02
Flipper-W5500,result,3.097752,0.000003833,0x03,0x68
Flipper-W5500,result,3.097758667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09776375,0.000000083,,
Flipper-W5500,enable,3.097764917,0.000000083,,
Flipper-W5500,result,3.097766417,0.000003833,0x01,0x00
Flipper-W5500,result,3.097770417,0.000003833,0x02,0x02
Flipper-W5500,result,3.097774417,0.000003833,0x03,0x68
Flipper-W5500,result,3.097781083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097786167,0.000000083,,
Flipper-W5500,enable,3.097787333,0.000000083,,
Flipper-W5500,result,3.097788833,0.000003833,0x01,0x00
Flipper-W5500,result,3.097792833,0.000003833,0x02,0x02
Flipper-W5500,result,3.097796833,0.000003833,0x03,0x68
Flipper-W5500,result,3.097804083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097809167,0.000000083,,
Flipper-W5500,enable,3.09781025,0.000000083,,
Flipper-W5500,result,3.09781175,0.000003833,0x01,0x00
Flipper-W5500,result,3.09781575,0.000003833,0x02,0x02
Flipper-W5500,result,3.09781975,0.000003833,0x03,0x68
Flipper-W5500,result,3.0978265,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097831583,0.000000083,,
Flipper-W5500,enable,3.097832667,0.000000083,,
Flipper-W5500,result,3.097834167,0.000003833,0x01,0x00
Flipper-W5500,result,3.097838167,0.000003833,0x02,0x02
Flipper-W5500,result,3.097842167,0.000003833,0x03,0x68
Flipper-W5500,result,3.097848833,0.000003917,0x04,0x00
Flipper-W5500,disable,3.097853917,0.000000083,,
Flipper-W5500,enable,3.097855083,0.000000083,,
Flipper-W5500,result,3.097856583,0.000003833,0x01,0x00
Flipper-W5500,result,3.097860583,0.000003833,0x02,0x02
Flipper-W5500,result,3.097864583,0.000003833,0x03,0x68
Flipper-W5500,result,3.09787125,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097876333,0.000000083,,
Flipper-W5500,enable,3.0978775,0.000000083,,
Flipper-W5500,result,3.097879,0.000003833,0x01,0x00
Flipper-W5500,result,3.097883,0.000003833,0x02,0x02
Flipper-W5500,result,3.097887,0.000003833,0x03,0x68
Flipper-W5500,result,3.097893667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09789875,0.000000083,,
Flipper-W5500,enable,3.097899917,0.000000083,,
Flipper-W5500,result,3.097901417,0.000003833,0x01,0x00
Flipper-W5500,result,3.097905417,0.000003833,0x02,0x02
Flipper-W5500,result,3.097909417,0.000003833,0x03,0x68
Flipper-W5500,result,3.097916083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097921167,0.000000083,,
Flipper-W5500,enable,3.097922333,0.000000083,,
Flipper-W5500,result,3.097923833,0.000003833,0x01,0x00
Flipper-W5500,result,3.097927833,0.000003833,0x02,0x02
Flipper-W5500,result,3.097931833,0.000003833,0x03,0x68
Flipper-W5500,result,3.0979385,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097943583,0.000000083,,
Flipper-W5500,enable,3.09794475,0.000000083,,
Flipper-W5500,result,3.09794625,0.000003833,0x01,0x00
Flipper-W5500,result,3.09795025,0.000003833,0x02,0x02
Flipper-W5500,result,3.09795425,0.000003833,0x03,0x68
Flipper-W5500,result,3.097960917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097966,0.000000083,,
Flipper-W5500,enable,3.097967167,0.000000083,,
Flipper-W5500,result,3.097968667,0.000003833,0x01,0x00
Flipper-W5500,result,3.097972667,0.000003833,0x02,0x02
Flipper-W5500,result,3.097976667,0.000003833,0x03,0x68
Flipper-W5500,result,3.097983333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.097988417,0.000000083,,
Flipper-W5500,enable,3.0979895,0.000000083,,
Flipper-W5500,result,3.097991,0.000003833,0x01,0x00
Flipper-W5500,result,3.097995,0.000003833,0x02,0x02
Flipper-W5500,result,3.097999,0.000003833,0x03,0x68
Flipper-W5500,result,3.09800575,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098010833,0.000000083,,
Flipper-W5500,enable,3.098011917,0.000000083,,
Flipper-W5500,result,3.098013417,0.000003833,0x01,0x00
Flipper-W5500,result,3.098017417,0.000003833,0x02,0x02
Flipper-W5500,result,3.098021417,0.000003833,0x03,0x68
Flipper-W5500,result,3.098028167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09803325,0.000000083,,
Flipper-W5500,enable,3.098034333,0.000000083,,
Flipper-W5500,result,3.098035833,0.000003833,0x01,0x00
Flipper-W5500,result,3.098039833,0.000003833,0x02,0x02
Flipper-W5500,result,3.098043833,0.000003833,0x03,0x68
Flipper-W5500,result,3.0980505,0.000003917,0x04,0x00
Flipper-W5500,disable,3.098055583,0.000000083,,
Flipper-W5500,enable,3.09805675,0.000000083,,
Flipper-W5500,result,3.09805825,0.000003833,0x01,0x00
Flipper-W5500,result,3.09806225,0.000003833,0x02,0x02
Flipper-W5500,result,3.09806625,0.000003833,0x03,0x68
Flipper-W5500,result,3.098072917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098078,0.000000083,,
Flipper-W5500,enable,3.098079167,0.000000083,,
Flipper-W5500,result,3.098080667,0.000003833,0x01,0x00
Flipper-W5500,result,3.098084667,0.000003833,0x02,0x02
Flipper-W5500,result,3.098088667,0.000003833,0x03,0x68
Flipper-W5500,result,3.098095333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098100417,0.000000083,,
Flipper-W5500,enable,3.098101583,0.000000083,,
Flipper-W5500,result,3.098103083,0.000003833,0x01,0x00
Flipper-W5500,result,3.098107083,0.000003833,0x02,0x02
Flipper-W5500,result,3.098111083,0.000003833,0x03,0x68
Flipper-W5500,result,3.09811775,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098122833,0.000000083,,
Flipper-W5500,enable,3.098124,0.000000083,,
Flipper-W5500,result,3.0981255,0.000003833,0x01,0x00
Flipper-W5500,result,3.0981295,0.000003833,0x02,0x02
Flipper-W5500,result,3.0981335,0.000003833,0x03,0x68
Flipper-W5500,result,3.098140167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09814525,0.000000083,,
Flipper-W5500,enable,3.098146417,0.000000083,,
Flipper-W5500,result,3.098147917,0.000003833,0x01,0x00
Flipper-W5500,result,3.098151917,0.000003833,0x02,0x02
Flipper-W5500,result,3.098155917,0.000003833,0x03,0x68
Flipper-W5500,result,3.098162583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098167667,0.000000083,,
Flipper-W5500,enable,3.098168833,0.000000083,,
Flipper-W5500,result,3.098170333,0.000003833,0x01,0x00
Flipper-W5500,result,3.098174333,0.000003833,0x02,0x02
Flipper-W5500,result,3.098178333,0.000003833,0x03,0x68
Flipper-W5500,result,3.098185,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098190083,0.000000083,,
Flipper-W5500,enable,3.098191167,0.000000083,,
Flipper-W5500,result,3.098192667,0.000003833,0x01,0x00
Flipper-W5500,result,3.098196667,0.000003833,0x02,0x02
Flipper-W5500,result,3.098200667,0.000003833,0x03,0x68
Flipper-W5500,result,3.098207417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.0982125,0.000000083,,
Flipper-W5500,enable,3.098213583,0.000000083,,
Flipper-W5500,result,3.098215083,0.000003833,0x01,0x00
Flipper-W5500,result,3.098219083,0.000003833,0x02,0x02
Flipper-W5500,result,3.098223083,0.000003833,0x03,0x68
Flipper-W5500,result,3.098229833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098234917,0.000000083,,
Flipper-W5500,enable,3.098236,0.000000083,,
Flipper-W5500,result,3.0982375,0.000003833,0x01,0x00
Flipper-W5500,result,3.0982415,0.000003833,0x02,0x02
Flipper-W5500,result,3.0982455,0.000003833,0x03,0x68
Flipper-W5500,result,3.098252167,0.000003917,0x04,0x00
Flipper-W5500,disable,3.09825725,0.000000083,,
Flipper-W5500,enable,3.098258417,0.000000083,,
Flipper-W5500,result,3.098259917,0.000003833,0x01,0x00
Flipper-W5500,result,3.098263917,0.000003833,0x02,0x02
Flipper-W5500,result,3.098267917,0.000003833,0x03,0x68
Flipper-W5500,result,3.098274583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098279667,0.000000083,,
Flipper-W5500,enable,3.098280833,0.000000083,,
Flipper-W5500,result,3.098282333,0.000003833,0x01,0x00
Flipper-W5500,result,3.098286333,0.000003833,0x02,0x02
Flipper-W5500,result,3.098290333,0.000003833,0x03,0x68
Flipper-W5500,result,3.098297,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098302083,0.000000083,,
Flipper-W5500,enable,3.09830325,0.000000083,,
Flipper-W5500,result,3.09830475,0.000003833,0x01,0x00
Flipper-W5500,result,3.09830875,0.000003833,0x02,0x02
Flipper-W5500,result,3.09831275,0.000003833,0x03,0x68
Flipper-W5500,result,3.098319417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.0983245,0.000000083,,
Flipper-W5500,enable,3.098325667,0.000000083,,
Flipper-W5500,result,3.098327167,0.000003833,0x01,0x00
Flipper-W5500,result,3.098331167,0.000003833,0x02,0x02
Flipper-W5500,result,3.098335167,0.000003833,0x03,0x68
Flipper-W5500,result,3.098341833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098346917,0.000000083,,
Flipper-W5500,enable,3.098348083,0.000000083,,
Flipper-W5500,result,3.098349583,0.000003833,0x01,0x00
Flipper-W5500,result,3.098353583,0.000003833,0x02,0x02
Flipper-W5500,result,3.098357583,0.000003833,0x03,0x68
Flipper-W5500,result,3.09836425,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098369333,0.000000083,,
Flipper-W5500,enable,3.0983705,0.000000083,,
Flipper-W5500,result,3.098372,0.000003833,0x01,0x00
Flipper-W5500,result,3.098376,0.000003833,0x02,0x02
Flipper-W5500,result,3.09838,0.000003833,0x03,0x68
Flipper-W5500,result,3.098386667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09839175,0.000000083,,
Flipper-W5500,enable,3.098392833,0.000000083,,
Flipper-W5500,result,3.098394333,0.000003833,0x01,0x00
Flipper-W5500,result,3.098398333,0.000003833,0x02,0x02
Flipper-W5500,result,3.098402333,0.000003833,0x03,0x68
Flipper-W5500,result,3.098409083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09841675,0.000000083,,
Flipper-W5500,enable,3.098417917,0.000000083,,
Flipper-W5500,result,3.098419417,0.000003833,0x01,0x00
Flipper-W5500,result,3.098423417,0.000003833,0x02,0x02
Flipper-W5500,result,3.098427417,0.000003833,0x03,0x68
Flipper-W5500,result,3.098434083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098439167,0.000000083,,
Flipper-W5500,enable,3.098440333,0.000000083,,
Flipper-W5500,result,3.098441833,0.000003833,0x01,0x00
Flipper-W5500,result,3.098445833,0.000003833,0x02,0x02
Flipper-W5500,result,3.098449833,0.000003833,0x03,0x68
Flipper-W5500,result,3.0984565,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098461583,0.000000083,,
Flipper-W5500,enable,3.098462667,0.000000083,,
Flipper-W5500,result,3.098464167,0.000003833,0x01,0x00
Flipper-W5500,result,3.098468167,0.000003833,0x02,0x02
Flipper-W5500,result,3.098472167,0.000003833,0x03,0x68
Flipper-W5500,result,3.098478917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098484,0.000000083,,
Flipper-W5500,enable,3.098485083,0.000000083,,
Flipper-W5500,result,3.098486583,0.000003833,0x01,0x00
Flipper-W5500,result,3.098490583,0.000003833,0x02,0x02
Flipper-W5500,result,3.098494583,0.000003833,0x03,0x68
Flipper-W5500,result,3.098501333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098506417,0.000000083,,
Flipper-W5500,enable,3.0985075,0.000000083,,
Flipper-W5500,result,3.098509,0.000003833,0x01,0x00
Flipper-W5500,result,3.098513,0.000003833,0x02,0x02
Flipper-W5500,result,3.098517,0.000003833,0x03,0x68
Flipper-W5500,result,3.098523667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09852875,0.000000083,,
Flipper-W5500,enable,3.098529917,0.000000083,,
Flipper-W5500,result,3.098531417,0.000003833,0x01,0x00
Flipper-W5500,result,3.098535417,0.000003833,0x02,0x02
Flipper-W5500,result,3.098539417,0.000003833,0x03,0x68
Flipper-W5500,result,3.098546083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098551167,0.000000083,,
Flipper-W5500,enable,3.098552333,0.000000083,,
Flipper-W5500,result,3.098553833,0.000003833,0x01,0x00
Flipper-W5500,result,3.098557833,0.000003833,0x02,0x02
Flipper-W5500,result,3.098561833,0.000003833,0x03,0x68
Flipper-W5500,result,3.0985685,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098573583,0.000000083,,
Flipper-W5500,enable,3.09857475,0.000000083,,
Flipper-W5500,result,3.09857625,0.000003833,0x01,0x00
Flipper-W5500,result,3.09858025,0.000003833,0x02,0x02
Flipper-W5500,result,3.09858425,0.000003833,0x03,0x68
Flipper-W5500,result,3.098590917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098596,0.000000083,,
Flipper-W5500,enable,3.098597167,0.000000083,,
Flipper-W5500,result,3.098598667,0.000003833,0x01,0x00
Flipper-W5500,result,3.098602667,0.000003833,0x02,0x02
Flipper-W5500,result,3.098606667,0.000003833,0x03,0x68
Flipper-W5500,result,3.098613333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098618417,0.000000083,,
Flipper-W5500,enable,3.098619583,0.000000083,,
Flipper-W5500,result,3.098621083,0.000003833,0x01,0x00
Flipper-W5500,result,3.098625083,0.000003833,0x02,0x02
Flipper-W5500,result,3.098629083,0.000003833,0x03,0x68
Flipper-W5500,result,3.09863575,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098640833,0.000000083,,
Flipper-W5500,enable,3.098642,0.000000083,,
Flipper-W5500,result,3.0986435,0.000003833,0x01,0x00
Flipper-W5500,result,3.0986475,0.000003833,0x02,0x02
Flipper-W5500,result,3.0986515,0.000003833,0x03,0x68
Flipper-W5500,result,3.098658167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09866325,0.000000083,,
Flipper-W5500,enable,3.098664333,0.000000083,,
Flipper-W5500,result,3.098665833,0.000003833,0x01,0x00
Flipper-W5500,result,3.098669833,0.000003833,0x02,0x02
Flipper-W5500,result,3.098673833,0.000003833,0x03,0x68
Flipper-W5500,result,3.098680583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098685667,0.000000083,,
Flipper-W5500,enable,3.09868675,0.000000083,,
Flipper-W5500,result,3.09868825,0.000003833,0x01,0x00
Flipper-W5500,result,3.09869225,0.000003833,0x02,0x02
Flipper-W5500,result,3.09869625,0.000003833,0x03,0x68
Flipper-W5500,result,3.098703,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098708083,0.000000083,,
Flipper-W5500,enable,3.098709167,0.000000083,,
Flipper-W5500,result,3.098710667,0.000003833,0x01,0x00
Flipper-W5500,result,3.098714667,0.000003833,0x02,0x02
Flipper-W5500,result,3.098718667,0.000003833,0x03,0x68
Flipper-W5500,result,3.098725333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098730417,0.000000083,,
Flipper-W5500,enable,3.098731583,0.000000083,,
Flipper-W5500,result,3.098733083,0.000003833,0x01,0x00
Flipper-W5500,result,3.098737083,0.000003833,0x02,0x02
Flipper-W5500,result,3.098741083,0.000003833,0x03,0x68
Flipper-W5500,result,3.09874775,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098752833,0.000000083,,
Flipper-W5500,enable,3.098754,0.000000083,,
Flipper-W5500,result,3.0987555,0.000003833,0x01,0x00
Flipper-W5500,result,3.0987595,0.000003833,0x02,0x02
Flipper-W5500,result,3.0987635,0.000003833,0x03,0x68
Flipper-W5500,result,3.098770167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09877525,0.000000083,,
Flipper-W5500,enable,3.098776417,0.000000083,,
Flipper-W5500,result,3.098777917,0.000003833,0x01,0x00
Flipper-W5500,result,3.098781917,0.000003833,0x02,0x02
Flipper-W5500,result,3.098785917,0.000003833,0x03,0x68
Flipper-W5500,result,3.098792583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098797667,0.000000083,,
Flipper-W5500,enable,3.09880125,0.000000083,,
Flipper-W5500,result,3.09880275,0.000003833,0x01,0x00
Flipper-W5500,result,3.09880675,0.000003833,0x02,0x02
Flipper-W5500,result,3.09881075,0.000003833,0x03,0x68
Flipper-W5500,result,3.098817417,0.000003833,0x04,0x00
Flipper-W5500,disable,3.0988225,0.000000083,,
Flipper-W5500,enable,3.098823667,0.000000083,,
Flipper-W5500,result,3.098825167,0.000003833,0x01,0x00
Flipper-W5500,result,3.098829167,0.000003833,0x02,0x02
Flipper-W5500,result,3.098833167,0.000003833,0x03,0x68
Flipper-W5500,result,3.098839833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098844917,0.000000083,,
Flipper-W5500,enable,3.098846083,0.000000083,,
Flipper-W5500,result,3.098847583,0.000003833,0x01,0x00
Flipper-W5500,result,3.098851583,0.000003833,0x02,0x02
Flipper-W5500,result,3.098855583,0.000003833,0x03,0x68
Flipper-W5500,result,3.09886225,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098867333,0.000000083,,
Flipper-W5500,enable,3.0988685,0.000000083,,
Flipper-W5500,result,3.09887,0.000003833,0x01,0x00
Flipper-W5500,result,3.098874,0.000003833,0x02,0x02
Flipper-W5500,result,3.098878,0.000003833,0x03,0x68
Flipper-W5500,result,3.098884667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09888975,0.000000083,,
Flipper-W5500,enable,3.098890833,0.000000083,,
Flipper-W5500,result,3.098892333,0.000003833,0x01,0x00
Flipper-W5500,result,3.098896333,0.000003833,0x02,0x02
Flipper-W5500,result,3.098900333,0.000003833,0x03,0x68
Flipper-W5500,result,3.098907083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098912167,0.000000083,,
Flipper-W5500,enable,3.09891325,0.000000083,,
Flipper-W5500,result,3.09891475,0.000003833,0x01,0x00
Flipper-W5500,result,3.09891875,0.000003833,0x02,0x02
Flipper-W5500,result,3.09892275,0.000003833,0x03,0x68
Flipper-W5500,result,3.0989295,0.000003833,0x04,0x00
Flipper-W5500,disable,3.0989345,0.000000083,,
Flipper-W5500,enable,3.098935667,0.000000083,,
Flipper-W5500,result,3.098937167,0.000003833,0x01,0x00
Flipper-W5500,result,3.098941167,0.000003833,0x02,0x02
Flipper-W5500,result,3.098945167,0.000003833,0x03,0x68
Flipper-W5500,result,3.098951833,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098956917,0.000000083,,
Flipper-W5500,enable,3.098958083,0.000000083,,
Flipper-W5500,result,3.098959583,0.000003833,0x01,0x00
Flipper-W5500,result,3.098963583,0.000003833,0x02,0x02
Flipper-W5500,result,3.098967583,0.000003833,0x03,0x68
Flipper-W5500,result,3.09897425,0.000003833,0x04,0x00
Flipper-W5500,disable,3.098979333,0.000000083,,
Flipper-W5500,enable,3.0989805,0.000000083,,
Flipper-W5500,result,3.098982,0.000003833,0x01,0x00
Flipper-W5500,result,3.098986,0.000003833,0x02,0x02
Flipper-W5500,result,3.09899,0.000003833,0x03,0x68
Flipper-W5500,result,3.098996667,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09900175,0.000000083,,
Flipper-W5500,enable,3.099002917,0.000000083,,
Flipper-W5500,result,3.099004417,0.000003833,0x01,0x00
Flipper-W5500,result,3.099008417,0.000003833,0x02,0x02
Flipper-W5500,result,3.099012417,0.000003833,0x03,0x68
Flipper-W5500,result,3.099019083,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099024167,0.000000083,,
Flipper-W5500,enable,3.099025333,0.000000083,,
Flipper-W5500,result,3.099026833,0.000003833,0x01,0x00
Flipper-W5500,result,3.099030833,0.000003833,0x02,0x02
Flipper-W5500,result,3.099034833,0.000003833,0x03,0x68
Flipper-W5500,result,3.0990415,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099046583,0.000000083,,
Flipper-W5500,enable,3.09904775,0.000000083,,
Flipper-W5500,result,3.09904925,0.000003833,0x01,0x00
Flipper-W5500,result,3.09905325,0.000003833,0x02,0x02
Flipper-W5500,result,3.09905725,0.000003833,0x03,0x68
Flipper-W5500,result,3.099063917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099069,0.000000083,,
Flipper-W5500,enable,3.099070083,0.000000083,,
Flipper-W5500,result,3.099071667,0.000003833,0x01,0x00
Flipper-W5500,result,3.099075667,0.000003833,0x02,0x02
Flipper-W5500,result,3.099079667,0.000003833,0x03,0x68
Flipper-W5500,result,3.099086333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099091417,0.000000083,,
Flipper-W5500,enable,3.0990925,0.000000083,,
Flipper-W5500,result,3.099094,0.000003833,0x01,0x00
Flipper-W5500,result,3.099098,0.000003833,0x02,0x02
Flipper-W5500,result,3.099102,0.000003833,0x03,0x68
Flipper-W5500,result,3.09910875,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099113833,0.000000083,,
Flipper-W5500,enable,3.099114917,0.000000083,,
Flipper-W5500,result,3.099116417,0.000003833,0x01,0x00
Flipper-W5500,result,3.099120417,0.000003833,0x02,0x02
Flipper-W5500,result,3.099124417,0.000003833,0x03,0x68
Flipper-W5500,result,3.099131167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099136167,0.000000083,,
Flipper-W5500,enable,3.099137333,0.000000083,,
Flipper-W5500,result,3.099138833,0.000003833,0x01,0x00
Flipper-W5500,result,3.099142833,0.000003833,0x02,0x02
Flipper-W5500,result,3.099146833,0.000003833,0x03,0x68
Flipper-W5500,result,3.0991535,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099158583,0.000000083,,
Flipper-W5500,enable,3.09915975,0.000000083,,
Flipper-W5500,result,3.09916125,0.000003833,0x01,0x00
Flipper-W5500,result,3.09916525,0.000003833,0x02,0x02
Flipper-W5500,result,3.09916925,0.000003833,0x03,0x68
Flipper-W5500,result,3.099175917,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099181,0.000000083,,
Flipper-W5500,enable,3.099182167,0.000000083,,
Flipper-W5500,result,3.099183667,0.000003833,0x01,0x00
Flipper-W5500,result,3.099187667,0.000003833,0x02,0x02
Flipper-W5500,result,3.099191667,0.000003833,0x03,0x68
Flipper-W5500,result,3.099198333,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099203417,0.000000083,,
Flipper-W5500,enable,3.099204583,0.000000083,,
Flipper-W5500,result,3.099206083,0.000003833,0x01,0x00
Flipper-W5500,result,3.099210083,0.000003833,0x02,0x02
Flipper-W5500,result,3.099214083,0.000003833,0x03,0x68
Flipper-W5500,result,3.09922075,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099225833,0.000000083,,
Flipper-W5500,enable,3.099227,0.000000083,,
Flipper-W5500,result,3.0992285,0.000003833,0x01,0x00
Flipper-W5500,result,3.0992325,0.000003833,0x02,0x02
Flipper-W5500,result,3.0992365,0.000003833,0x03,0x68
Flipper-W5500,result,3.099243167,0.000003833,0x04,0x00
Flipper-W5500,disable,3.09924825,0.000000083,,
Flipper-W5500,enable,3.099249417,0.000000083,,
Flipper-W5500,result,3.099250917,0.000003833,0x01,0x00
Flipper-W5500,result,3.099254917,0.000003833,0x02,0x02
Flipper-W5500,result,3.099258917,0.000003833,0x03,0x68
Flipper-W5500,result,3.099265583,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099270667,0.000000083,,
Flipper-W5500,enable,3.099271833,0.000000083,,
Flipper-W5500,result,3.099273333,0.000003833,0x01,0x00
Flipper-W5500,result,3.099277333,0.000003833,0x02,0x02
Flipper-W5500,result,3.099281333,0.000003833,0x03,0x68
Flipper-W5500,result,3.099288,0.000003833,0x04,0x00
Flipper-W5500,disable,3.099293083,0.000000083,,
Flipper-W5500,enable,3.099294167,0.000000083,,
Flipper-W5500,result,3.099295667,0.000003833,0x01,0x00
Flipper-W5500,result,3.099299667,0.000003833,0x02,0x02
Flipper-W5500,result,3.099303667,0.000003833,0x03,0x68
Flipper-W5500,result,3.099310417,0.000003833,0x04,0x00
